"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8022572"	"6.89e-01"	"3.96e-01"	"8.68e-01"	"-6.35476"	"3.59e-01"	"OSBPL1A"	"oxysterol binding protein like 1A"
"8040980"	"6.89e-01"	"3.96e-01"	"8.68e-01"	"-6.35477"	"3.31e-01"	"C2orf16"	"chromosome 2 open reading frame 16"
"7927294"	"6.89e-01"	"3.96e-01"	"-8.68e-01"	"-6.3548"	"-2.49e-01"	"ANTXRL"	"anthrax toxin receptor-like"
"7896095"	"6.89e-01"	"3.96e-01"	"-8.68e-01"	"-6.35492"	"-2.38e-01"	""	""
"8078397"	"6.89e-01"	"3.96e-01"	"8.68e-01"	"-6.35493"	"3.82e-01"	"CMTM8"	"CKLF like MARVEL transmembrane domain containing 8"
"7951159"	"6.89e-01"	"3.96e-01"	"-8.68e-01"	"-6.35497"	"-1.88e-01"	""	""
"7918913"	"6.89e-01"	"3.96e-01"	"-8.68e-01"	"-6.35498"	"-4.92e-01"	"IGSF3"	"immunoglobulin superfamily member 3"
"7904417"	"6.89e-01"	"3.96e-01"	"-8.68e-01"	"-6.35503"	"-2.09e-01"	""	""
"8022249"	"6.89e-01"	"3.96e-01"	"-8.68e-01"	"-6.35509"	"-2.17e-01"	""	""
"8155323"	"6.89e-01"	"3.96e-01"	"8.68e-01"	"-6.35519"	"4.12e-01"	""	""
"8165945"	"6.89e-01"	"3.96e-01"	"-8.67e-01"	"-6.35535"	"-2.05e-01"	"CLDN34"	"claudin 34"
"7944527"	"6.89e-01"	"3.96e-01"	"8.67e-01"	"-6.35551"	"1.97e-01"	"LOC729173"	"uncharacterized LOC729173"
"8180304"	"6.89e-01"	"3.96e-01"	"8.67e-01"	"-6.35552"	"4.47e-01"	""	""
"8101675"	"6.89e-01"	"3.96e-01"	"8.67e-01"	"-6.35555"	"9.44e-01"	"ABCG2"	"ATP binding cassette subfamily G member 2 (Junior blood group)"
"8126666"	"6.89e-01"	"3.96e-01"	"-8.67e-01"	"-6.35563"	"-1.91e-01"	"NFKBIE"	"NFKB inhibitor epsilon"
"7896459"	"6.89e-01"	"3.96e-01"	"-8.67e-01"	"-6.35563"	"-2.59e-01"	""	""
"8113914"	"6.89e-01"	"3.97e-01"	"8.67e-01"	"-6.3557"	"2.59e-01"	"FNIP1"	"folliculin interacting protein 1"
"7949146"	"6.89e-01"	"3.97e-01"	"8.67e-01"	"-6.35571"	"2.05e-01"	"SF1"	"splicing factor 1"
"8104632"	"6.89e-01"	"3.97e-01"	"-8.67e-01"	"-6.35576"	"-1.89e-01"	""	""
"8064500"	"6.89e-01"	"3.97e-01"	"-8.67e-01"	"-6.35577"	"-1.91e-01"	""	""
"8109981"	"6.89e-01"	"3.97e-01"	"-8.67e-01"	"-6.35588"	"-1.56e-01"	"FGF18"	"fibroblast growth factor 18"
"7894993"	"6.89e-01"	"3.97e-01"	"-8.67e-01"	"-6.35602"	"-2.33e-01"	""	""
"8132062"	"6.89e-01"	"3.97e-01"	"8.66e-01"	"-6.35612"	"1.88e-01"	"ZNRF2"	"zinc and ring finger 2, E3 ubiquitin protein ligase"
"8145136"	"6.89e-01"	"3.97e-01"	"8.66e-01"	"-6.35614"	"2.55e-01"	"PPP3CC"	"protein phosphatase 3 catalytic subunit gamma"
"8082046"	"6.90e-01"	"3.97e-01"	"-8.66e-01"	"-6.35651"	"-2.02e-01"	"CASR"	"calcium sensing receptor"
"8069332"	"6.90e-01"	"3.97e-01"	"-8.66e-01"	"-6.35661"	"-1.59e-01"	"MCM3AP-AS1"	"MCM3AP antisense RNA 1"
"8146754"	"6.90e-01"	"3.97e-01"	"8.66e-01"	"-6.35673"	"1.29e-01"	""	""
"7901299"	"6.90e-01"	"3.97e-01"	"-8.66e-01"	"-6.35676"	"-1.64e-01"	"CMPK1"	"cytidine/uridine monophosphate kinase 1"
"7943036"	"6.90e-01"	"3.97e-01"	"8.66e-01"	"-6.35685"	"2.04e-01"	"TRIM49C///TRIM49B///TRIM49"	"tripartite motif containing 49C///tripartite motif containing 49B///tripartite motif containing 49"
"8081135"	"6.90e-01"	"3.97e-01"	"-8.66e-01"	"-6.35689"	"-1.84e-01"	"CDV3"	"CDV3 homolog"
"8065323"	"6.90e-01"	"3.97e-01"	"-8.66e-01"	"-6.35694"	"-1.41e-01"	""	""
"7960881"	"6.90e-01"	"3.97e-01"	"8.65e-01"	"-6.35705"	"4.42e-01"	"FAM90A1"	"family with sequence similarity 90 member A1"
"8180193"	"6.90e-01"	"3.97e-01"	"8.65e-01"	"-6.35711"	"1.49e-01"	"RNA28S5///RNA18S5///RNA5-8S5"	"RNA, 28S ribosomal 5///RNA, 18S ribosomal 5///RNA, 5.8S ribosomal 5"
"7893270"	"6.90e-01"	"3.97e-01"	"8.65e-01"	"-6.35713"	"2.89e-01"	""	""
"8068216"	"6.90e-01"	"3.97e-01"	"-8.65e-01"	"-6.35713"	"-1.67e-01"	""	""
"7901140"	"6.90e-01"	"3.97e-01"	"-8.65e-01"	"-6.35714"	"-1.90e-01"	"MAST2"	"microtubule associated serine/threonine kinase 2"
"8111234"	"6.90e-01"	"3.97e-01"	"8.65e-01"	"-6.35715"	"6.03e-01"	"CDH12"	"cadherin 12"
"8126770"	"6.90e-01"	"3.97e-01"	"8.65e-01"	"-6.35716"	"2.60e-01"	"CYP39A1"	"cytochrome P450 family 39 subfamily A member 1"
"7992067"	"6.90e-01"	"3.97e-01"	"8.65e-01"	"-6.35716"	"2.50e-01"	""	""
"7996117"	"6.90e-01"	"3.97e-01"	"8.65e-01"	"-6.35722"	"2.15e-01"	"DRC7"	"dynein regulatory complex subunit 7"
"7950374"	"6.90e-01"	"3.97e-01"	"-8.65e-01"	"-6.35724"	"-2.99e-01"	"P4HA3"	"prolyl 4-hydroxylase subunit alpha 3"
"8112896"	"6.90e-01"	"3.98e-01"	"-8.65e-01"	"-6.35748"	"-1.86e-01"	"ANKRD34B"	"ankyrin repeat domain 34B"
"7930861"	"6.90e-01"	"3.98e-01"	"8.65e-01"	"-6.35767"	"1.65e-01"	"CASC2"	"cancer susceptibility candidate 2 (non-protein coding)"
"8131965"	"6.90e-01"	"3.98e-01"	"8.65e-01"	"-6.35768"	"1.86e-01"	"LOC441204"	"uncharacterized LOC441204"
"7977736"	"6.90e-01"	"3.98e-01"	"-8.65e-01"	"-6.35769"	"-2.37e-01"	"RAB2B"	"RAB2B, member RAS oncogene family"
"7979412"	"6.90e-01"	"3.98e-01"	"8.65e-01"	"-6.35769"	"2.86e-01"	""	""
"7947969"	"6.90e-01"	"3.98e-01"	"-8.65e-01"	"-6.35775"	"-2.70e-01"	"FNBP4"	"formin binding protein 4"
"7906303"	"6.90e-01"	"3.98e-01"	"-8.65e-01"	"-6.35779"	"-2.45e-01"	""	""
"8097626"	"6.90e-01"	"3.98e-01"	"8.64e-01"	"-6.35782"	"2.41e-01"	"GUSBP5"	"glucuronidase, beta pseudogene 5"
"7943517"	"6.90e-01"	"3.98e-01"	"8.64e-01"	"-6.35786"	"2.43e-01"	""	""
"8110674"	"6.90e-01"	"3.98e-01"	"8.64e-01"	"-6.35798"	"1.62e-01"	""	""
"7932612"	"6.90e-01"	"3.98e-01"	"8.64e-01"	"-6.35803"	"2.07e-01"	""	""
"7999023"	"6.90e-01"	"3.98e-01"	"-8.64e-01"	"-6.35805"	"-1.53e-01"	""	""
"8146955"	"6.90e-01"	"3.98e-01"	"8.64e-01"	"-6.35812"	"5.35e-01"	""	""
"8146458"	"6.90e-01"	"3.98e-01"	"-8.64e-01"	"-6.35825"	"-1.65e-01"	""	""
"7991216"	"6.90e-01"	"3.98e-01"	"8.64e-01"	"-6.35833"	"4.30e-01"	"DET1"	"de-etiolated homolog 1 (Arabidopsis)"
"8124433"	"6.91e-01"	"3.98e-01"	"-8.63e-01"	"-6.35874"	"-2.09e-01"	"HIST1H4G"	"histone cluster 1, H4g"
"8046160"	"6.91e-01"	"3.98e-01"	"8.63e-01"	"-6.35881"	"1.93e-01"	"KLHL41"	"kelch like family member 41"
"8114856"	"6.91e-01"	"3.99e-01"	"-8.63e-01"	"-6.35887"	"-2.25e-01"	"PLAC8L1"	"PLAC8 like 1"
"8139723"	"6.91e-01"	"3.99e-01"	"8.63e-01"	"-6.35891"	"1.89e-01"	"FKBP9P1"	"FK506 binding protein 9 pseudogene 1"
"8164995"	"6.91e-01"	"3.99e-01"	"8.63e-01"	"-6.35894"	"1.42e-01"	"BRD3"	"bromodomain containing 3"
"8127509"	"6.91e-01"	"3.99e-01"	"-8.63e-01"	"-6.35898"	"-2.12e-01"	""	""
"8019958"	"6.91e-01"	"3.99e-01"	"-8.63e-01"	"-6.359"	"-1.33e-01"	""	""
"8019924"	"6.91e-01"	"3.99e-01"	"-8.63e-01"	"-6.35907"	"-2.67e-01"	"MYL12A"	"myosin light chain 12A"
"8098916"	"6.91e-01"	"3.99e-01"	"8.63e-01"	"-6.35919"	"2.07e-01"	"TMEM129"	"transmembrane protein 129"
"8079037"	"6.91e-01"	"3.99e-01"	"8.63e-01"	"-6.35923"	"2.69e-01"	"TRAK1"	"trafficking kinesin protein 1"
"7917120"	"6.91e-01"	"3.99e-01"	"-8.63e-01"	"-6.35936"	"-3.23e-01"	"USP33"	"ubiquitin specific peptidase 33"
"7948144"	"6.91e-01"	"3.99e-01"	"-8.63e-01"	"-6.35938"	"-2.57e-01"	"OR5M11"	"olfactory receptor family 5 subfamily M member 11"
"8088548"	"6.91e-01"	"3.99e-01"	"8.63e-01"	"-6.35939"	"2.05e-01"	"LINC00994"	"long intergenic non-protein coding RNA 994"
"8112803"	"6.91e-01"	"3.99e-01"	"8.63e-01"	"-6.3594"	"2.11e-01"	"LHFPL2"	"lipoma HMGIC fusion partner-like 2"
"7933147"	"6.91e-01"	"3.99e-01"	"-8.63e-01"	"-6.3595"	"-1.62e-01"	""	""
"7991332"	"6.91e-01"	"3.99e-01"	"8.62e-01"	"-6.35954"	"1.78e-01"	"MESP1"	"mesoderm posterior bHLH transcription factor 1"
"7943749"	"6.91e-01"	"3.99e-01"	"8.62e-01"	"-6.35959"	"5.97e-01"	"LAYN"	"layilin"
"8149720"	"6.91e-01"	"3.99e-01"	"8.62e-01"	"-6.35977"	"1.79e-01"	"EGR3"	"early growth response 3"
"8006865"	"6.91e-01"	"3.99e-01"	"8.62e-01"	"-6.35996"	"2.46e-01"	"PPP1R1B"	"protein phosphatase 1 regulatory inhibitor subunit 1B"
"8063522"	"6.91e-01"	"3.99e-01"	"-8.62e-01"	"-6.35996"	"-1.79e-01"	""	""
"7898002"	"6.92e-01"	"3.99e-01"	"8.62e-01"	"-6.36012"	"3.83e-01"	"LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF18///PRAMEF10///PRAMEF9///PRAMEF5"	"putative PRAME family member 26///PRAME family member 15///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 18///PRAME family member 10///PRAME family member 9///PRAME family member 5"
"7892818"	"6.92e-01"	"3.99e-01"	"8.62e-01"	"-6.36019"	"3.39e-01"	""	""
"7989128"	"6.92e-01"	"3.99e-01"	"8.62e-01"	"-6.36021"	"3.03e-01"	"CNOT6L"	"CCR4-NOT transcription complex subunit 6 like"
"7932433"	"6.92e-01"	"3.99e-01"	"-8.62e-01"	"-6.36022"	"-3.19e-01"	"NSUN6"	"NOP2/Sun RNA methyltransferase family member 6"
"8050425"	"6.92e-01"	"3.99e-01"	"8.62e-01"	"-6.36027"	"2.62e-01"	""	""
"8163271"	"6.92e-01"	"3.99e-01"	"-8.62e-01"	"-6.36027"	"-2.28e-01"	""	""
"8063380"	"6.92e-01"	"3.99e-01"	"-8.62e-01"	"-6.36039"	"-1.91e-01"	""	""
"8139486"	"6.92e-01"	"3.99e-01"	"-8.61e-01"	"-6.36042"	"-1.69e-01"	"SNORA5B"	"small nucleolar RNA, H/ACA box 5B"
"8141737"	"6.92e-01"	"3.99e-01"	"8.61e-01"	"-6.36046"	"1.88e-01"	"MYL10"	"myosin light chain 10"
"8138289"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36049"	"5.37e-01"	"ETV1"	"ETS variant 1"
"8101366"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36057"	"2.51e-01"	"SCD5"	"stearoyl-CoA desaturase 5"
"8006681"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36061"	"2.08e-01"	"LHX1"	"LIM homeobox 1"
"7979862"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36061"	"4.13e-01"	""	""
"7909390"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36091"	"1.77e-01"	"CR1L"	"complement component 3b/4b receptor 1-like"
"8114643"	"6.92e-01"	"4.00e-01"	"-8.61e-01"	"-6.36093"	"-1.53e-01"	""	""
"7962029"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36095"	"1.56e-01"	"OVCH1"	"ovochymase 1"
"8060395"	"6.92e-01"	"4.00e-01"	"-8.61e-01"	"-6.36107"	"-1.54e-01"	"RAD21L1"	"RAD21 cohesin complex component like 1"
"7893174"	"6.92e-01"	"4.00e-01"	"-8.61e-01"	"-6.36109"	"-3.45e-01"	""	""
"8085122"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36112"	"2.31e-01"	"SSUH2"	"ssu-2 homolog (C. elegans)"
"8006594"	"6.92e-01"	"4.00e-01"	"-8.61e-01"	"-6.36114"	"-8.42e-01"	"CCL18"	"C-C motif chemokine ligand 18"
"8140211"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36121"	"3.66e-01"	"SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1"	"speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1"
"8022243"	"6.92e-01"	"4.00e-01"	"8.61e-01"	"-6.36124"	"1.72e-01"	""	""
"8010915"	"6.92e-01"	"4.00e-01"	"8.60e-01"	"-6.36128"	"3.78e-01"	"FAM101B"	"family with sequence similarity 101 member B"
"7893361"	"6.92e-01"	"4.00e-01"	"8.60e-01"	"-6.36132"	"2.43e-01"	""	""
"7969565"	"6.92e-01"	"4.00e-01"	"-8.60e-01"	"-6.36133"	"-1.99e-01"	""	""
"7936925"	"6.92e-01"	"4.00e-01"	"8.60e-01"	"-6.36147"	"2.72e-01"	"FLJ37035"	"uncharacterized LOC399821"
"7893272"	"6.92e-01"	"4.00e-01"	"-8.60e-01"	"-6.36154"	"-2.55e-01"	""	""
"8034555"	"6.92e-01"	"4.00e-01"	"-8.60e-01"	"-6.36162"	"-1.75e-01"	"RTBDN"	"retbindin"
"7917647"	"6.92e-01"	"4.00e-01"	"8.60e-01"	"-6.36185"	"1.71e-01"	""	""
"8039086"	"6.93e-01"	"4.00e-01"	"8.60e-01"	"-6.36195"	"3.38e-01"	"LOC284379"	"solute carrier family 7 member 3 pseudogene"
"8122409"	"6.93e-01"	"4.00e-01"	"-8.60e-01"	"-6.362"	"-3.21e-01"	"PEX3"	"peroxisomal biogenesis factor 3"
"8036867"	"6.93e-01"	"4.01e-01"	"-8.59e-01"	"-6.36212"	"-1.73e-01"	"C19orf47"	"chromosome 19 open reading frame 47"
"8161433"	"6.93e-01"	"4.01e-01"	"8.59e-01"	"-6.36213"	"5.73e-01"	""	""
"8147992"	"6.93e-01"	"4.01e-01"	"-8.59e-01"	"-6.36218"	"-2.10e-01"	""	""
"7989037"	"6.93e-01"	"4.01e-01"	"8.59e-01"	"-6.36222"	"5.37e-01"	"DYX1C1-CCPG1///CCPG1"	"DYX1C1-CCPG1 readthrough (NMD candidate)///cell cycle progression 1"
"7982341"	"6.93e-01"	"4.01e-01"	"8.59e-01"	"-6.36224"	"2.52e-01"	"CHRNA7"	"cholinergic receptor nicotinic alpha 7 subunit"
"8046530"	"6.93e-01"	"4.01e-01"	"-8.59e-01"	"-6.36232"	"-3.27e-01"	"HOXD11"	"homeobox D11"
"7965956"	"6.93e-01"	"4.01e-01"	"-8.59e-01"	"-6.36244"	"-2.17e-01"	"NFYB"	"nuclear transcription factor Y subunit beta"
"7963201"	"6.93e-01"	"4.01e-01"	"-8.59e-01"	"-6.36248"	"-1.66e-01"	""	""
"7910184"	"6.93e-01"	"4.01e-01"	"8.59e-01"	"-6.36255"	"1.62e-01"	"BTF3P9"	"basic transcription factor 3 pseudogene 9"
"7943709"	"6.93e-01"	"4.01e-01"	"8.59e-01"	"-6.36255"	"1.62e-01"	""	""
"8072039"	"6.93e-01"	"4.01e-01"	"8.59e-01"	"-6.36258"	"2.25e-01"	"MYO18B"	"myosin XVIIIB"
"8174199"	"6.93e-01"	"4.01e-01"	"8.59e-01"	"-6.36268"	"1.87e-01"	""	""
"8177560"	"6.93e-01"	"4.01e-01"	"-8.59e-01"	"-6.36292"	"-2.21e-01"	"BDP1"	"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB"
"7937438"	"6.93e-01"	"4.01e-01"	"8.58e-01"	"-6.36303"	"2.15e-01"	"TMEM80"	"transmembrane protein 80"
"7938730"	"6.93e-01"	"4.01e-01"	"-8.58e-01"	"-6.36303"	"-1.45e-01"	"MYOD1"	"myogenic differentiation 1"
"8115064"	"6.93e-01"	"4.01e-01"	"-8.58e-01"	"-6.36304"	"-1.34e-01"	""	""
"8091560"	"6.93e-01"	"4.01e-01"	"-8.58e-01"	"-6.36308"	"-2.03e-01"	""	""
"7918749"	"6.93e-01"	"4.01e-01"	"-8.58e-01"	"-6.36308"	"-2.45e-01"	""	""
"8106025"	"6.93e-01"	"4.01e-01"	"-8.58e-01"	"-6.36312"	"-2.18e-01"	"BDP1"	"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB"
"8167430"	"6.93e-01"	"4.01e-01"	"8.58e-01"	"-6.3632"	"1.83e-01"	"CCDC120"	"coiled-coil domain containing 120"
"7941761"	"6.93e-01"	"4.01e-01"	"-8.58e-01"	"-6.36337"	"-4.11e-01"	"RHOD"	"ras homolog family member D"
"7958414"	"6.93e-01"	"4.01e-01"	"8.58e-01"	"-6.36338"	"1.81e-01"	"ISCU"	"iron-sulfur cluster assembly enzyme"
"7898184"	"6.93e-01"	"4.01e-01"	"8.58e-01"	"-6.36347"	"1.73e-01"	"CELA2B"	"chymotrypsin like elastase family member 2B"
"7893123"	"6.93e-01"	"4.01e-01"	"-8.58e-01"	"-6.36354"	"-2.68e-01"	""	""
"8000998"	"6.93e-01"	"4.01e-01"	"-8.58e-01"	"-6.36355"	"-4.54e-01"	"VKORC1"	"vitamin K epoxide reductase complex subunit 1"
"7923141"	"6.94e-01"	"4.02e-01"	"-8.58e-01"	"-6.36378"	"-2.85e-01"	"DENND1B"	"DENN domain containing 1B"
"7976436"	"6.94e-01"	"4.02e-01"	"-8.57e-01"	"-6.3639"	"-2.71e-01"	"IFI27L1"	"interferon alpha inducible protein 27 like 1"
"7895683"	"6.94e-01"	"4.02e-01"	"-8.57e-01"	"-6.36392"	"-3.07e-01"	""	""
"8021480"	"6.94e-01"	"4.02e-01"	"-8.57e-01"	"-6.36399"	"-1.62e-01"	""	""
"7984961"	"6.94e-01"	"4.02e-01"	"8.57e-01"	"-6.36405"	"4.29e-01"	"GOLGA6C///LOC645752///GOLGA6A///GOLGA6B"	"golgin A6 family member C///golgin A6 family member A pseudogene///golgin A6 family member A///golgin A6 family member B"
"8132897"	"6.94e-01"	"4.02e-01"	"-8.57e-01"	"-6.36409"	"-2.73e-01"	"LANCL2"	"LanC like 2"
"7893451"	"6.94e-01"	"4.02e-01"	"-8.57e-01"	"-6.36412"	"-3.46e-01"	""	""
"8069818"	"6.94e-01"	"4.02e-01"	"-8.57e-01"	"-6.36429"	"-1.67e-01"	"KRTAP13-3"	"keratin associated protein 13-3"
"8093074"	"6.94e-01"	"4.02e-01"	"8.57e-01"	"-6.36434"	"2.87e-01"	"ZDHHC19"	"zinc finger DHHC-type containing 19"
"8121672"	"6.94e-01"	"4.02e-01"	"8.57e-01"	"-6.3644"	"1.55e-01"	"VGLL2"	"vestigial like family member 2"
"8011320"	"6.94e-01"	"4.02e-01"	"8.57e-01"	"-6.36452"	"3.39e-01"	"OR1D5"	"olfactory receptor family 1 subfamily D member 5"
"8024798"	"6.94e-01"	"4.02e-01"	"-8.57e-01"	"-6.36459"	"-2.05e-01"	"CCDC94"	"coiled-coil domain containing 94"
"8129458"	"6.94e-01"	"4.02e-01"	"8.57e-01"	"-6.36465"	"4.25e-01"	"ARHGAP18"	"Rho GTPase activating protein 18"
"7967304"	"6.94e-01"	"4.02e-01"	"-8.56e-01"	"-6.36469"	"-3.03e-01"	"RSRC2"	"arginine and serine rich coiled-coil 2"
"8026383"	"6.94e-01"	"4.02e-01"	"-8.56e-01"	"-6.36472"	"-1.47e-01"	""	""
"7896363"	"6.94e-01"	"4.02e-01"	"-8.56e-01"	"-6.36487"	"-2.57e-01"	""	""
"8051028"	"6.94e-01"	"4.02e-01"	"-8.56e-01"	"-6.36494"	"-4.53e-01"	""	""
"7994260"	"6.94e-01"	"4.02e-01"	"8.56e-01"	"-6.36495"	"1.71e-01"	"HS3ST4"	"heparan sulfate-glucosamine 3-sulfotransferase 4"
"8146986"	"6.94e-01"	"4.02e-01"	"8.56e-01"	"-6.36496"	"2.35e-01"	"HNF4G"	"hepatocyte nuclear factor 4 gamma"
"7952056"	"6.94e-01"	"4.02e-01"	"8.56e-01"	"-6.36499"	"3.15e-01"	"CD3D"	"CD3d molecule"
"8035187"	"6.94e-01"	"4.02e-01"	"-8.56e-01"	"-6.36502"	"-1.29e-01"	"MED26"	"mediator complex subunit 26"
"8050350"	"6.94e-01"	"4.02e-01"	"8.56e-01"	"-6.36511"	"4.02e-01"	""	""
"7896175"	"6.94e-01"	"4.02e-01"	"-8.56e-01"	"-6.36517"	"-3.44e-01"	""	""
"7894932"	"6.94e-01"	"4.02e-01"	"-8.56e-01"	"-6.3652"	"-2.01e-01"	""	""
"8040541"	"6.94e-01"	"4.02e-01"	"8.56e-01"	"-6.36521"	"1.67e-01"	"FAM228A"	"family with sequence similarity 228 member A"
"7897995"	"6.94e-01"	"4.02e-01"	"8.56e-01"	"-6.36523"	"4.43e-01"	""	""
"7912589"	"6.94e-01"	"4.02e-01"	"8.56e-01"	"-6.36523"	"4.43e-01"	""	""
"8022426"	"6.94e-01"	"4.03e-01"	"8.56e-01"	"-6.3653"	"1.97e-01"	""	""
"7949592"	"6.94e-01"	"4.03e-01"	"-8.56e-01"	"-6.36531"	"-1.95e-01"	"RIN1"	"Ras and Rab interactor 1"
"7983616"	"6.94e-01"	"4.03e-01"	"-8.56e-01"	"-6.36533"	"-2.56e-01"	"GALK2"	"galactokinase 2"
"8028908"	"6.94e-01"	"4.03e-01"	"8.56e-01"	"-6.36551"	"2.51e-01"	"ITPKC"	"inositol-trisphosphate 3-kinase C"
"7981046"	"6.94e-01"	"4.03e-01"	"8.56e-01"	"-6.36554"	"2.87e-01"	"IFI27L2"	"interferon alpha inducible protein 27 like 2"
"8059720"	"6.94e-01"	"4.03e-01"	"8.55e-01"	"-6.36563"	"2.15e-01"	"NMUR1"	"neuromedin U receptor 1"
"8066513"	"6.94e-01"	"4.03e-01"	"-8.55e-01"	"-6.36571"	"-4.79e-01"	"SDC4///ROS1"	"syndecan 4///ROS proto-oncogene 1, receptor tyrosine kinase"
"7989055"	"6.95e-01"	"4.03e-01"	"-8.55e-01"	"-6.36578"	"-2.33e-01"	"DYX1C1-CCPG1///DYX1C1"	"DYX1C1-CCPG1 readthrough (NMD candidate)///dyslexia susceptibility 1 candidate 1"
"7971661"	"6.95e-01"	"4.03e-01"	"-8.55e-01"	"-6.36584"	"-3.44e-01"	"MIR15A"	"microRNA 15a"
"7896430"	"6.95e-01"	"4.03e-01"	"-8.55e-01"	"-6.36588"	"-3.84e-01"	""	""
"8167040"	"6.95e-01"	"4.03e-01"	"-8.55e-01"	"-6.36595"	"-1.82e-01"	""	""
"8151341"	"6.95e-01"	"4.03e-01"	"-8.55e-01"	"-6.36607"	"-1.65e-01"	"TRPA1"	"transient receptor potential cation channel subfamily A member 1"
"8111218"	"6.95e-01"	"4.03e-01"	"8.55e-01"	"-6.36616"	"1.56e-01"	""	""
"8015115"	"6.95e-01"	"4.03e-01"	"8.55e-01"	"-6.36619"	"1.71e-01"	"KRT12"	"keratin 12"
"7896315"	"6.95e-01"	"4.03e-01"	"-8.55e-01"	"-6.36623"	"-1.72e-01"	""	""
"8064168"	"6.95e-01"	"4.03e-01"	"8.55e-01"	"-6.36635"	"1.43e-01"	"LIME1"	"Lck interacting transmembrane adaptor 1"
"8164562"	"6.95e-01"	"4.03e-01"	"8.55e-01"	"-6.36636"	"1.99e-01"	"C9orf50"	"chromosome 9 open reading frame 50"
"8071044"	"6.95e-01"	"4.03e-01"	"8.54e-01"	"-6.36653"	"4.97e-01"	"LOC100233156///TEKT4P2///MAFIP"	"tektin 4 pseudogene///tektin 4 pseudogene 2///MAFF interacting protein (pseudogene)"
"8116573"	"6.95e-01"	"4.03e-01"	"8.54e-01"	"-6.36659"	"2.34e-01"	""	""
"8055294"	"6.95e-01"	"4.03e-01"	"8.54e-01"	"-6.36678"	"4.41e-01"	""	""
"8157608"	"6.95e-01"	"4.04e-01"	"-8.54e-01"	"-6.36698"	"-1.45e-01"	""	""
"7904421"	"6.96e-01"	"4.04e-01"	"8.54e-01"	"-6.36719"	"2.47e-01"	"HSD3B1"	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1"
"7928653"	"6.96e-01"	"4.04e-01"	"8.53e-01"	"-6.36725"	"2.57e-01"	"NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F"	"NUT family member 2B///NUT family member 2D///NUT family member 2A///NUT family member 2G///NUT family member 2F"
"7957560"	"6.96e-01"	"4.04e-01"	"8.53e-01"	"-6.36727"	"1.73e-01"	"CRADD"	"CASP2 and RIPK1 domain containing adaptor with death domain"
"8069499"	"6.96e-01"	"4.04e-01"	"-8.53e-01"	"-6.36729"	"-1.98e-01"	"ANKRD30B"	"ankyrin repeat domain 30B"
"7977418"	"6.96e-01"	"4.04e-01"	"-8.53e-01"	"-6.36748"	"-2.00e-01"	"C14orf80"	"chromosome 14 open reading frame 80"
"8107307"	"6.96e-01"	"4.04e-01"	"8.53e-01"	"-6.36749"	"4.04e-01"	"CAMK4"	"calcium/calmodulin dependent protein kinase IV"
"8085529"	"6.96e-01"	"4.04e-01"	"8.53e-01"	"-6.36754"	"2.10e-01"	""	""
"7940108"	"6.96e-01"	"4.04e-01"	"-8.53e-01"	"-6.36758"	"-1.65e-01"	"OR6Q1"	"olfactory receptor family 6 subfamily Q member 1 (gene/pseudogene)"
"7983360"	"6.96e-01"	"4.04e-01"	"8.53e-01"	"-6.36761"	"4.15e-01"	"B2M"	"beta-2-microglobulin"
"8049542"	"6.96e-01"	"4.04e-01"	"-8.53e-01"	"-6.36766"	"-2.82e-01"	"LRRFIP1"	"LRR binding FLII interacting protein 1"
"7978760"	"6.96e-01"	"4.04e-01"	"8.53e-01"	"-6.36776"	"2.69e-01"	"KLHL28"	"kelch like family member 28"
"8169792"	"6.96e-01"	"4.04e-01"	"8.53e-01"	"-6.36786"	"3.63e-01"	"SH2D1A"	"SH2 domain containing 1A"
"7991086"	"6.96e-01"	"4.04e-01"	"-8.53e-01"	"-6.36796"	"-1.72e-01"	""	""
